Id,Name,UnitOfMeasurement,AddressingId,Quantity
62884,CURVA PVC 45° SOLDAVEL 40MM AMANCO 11960,12,4122,10
62718,REGISTRO PVC ESFERA SOLDAVEL COMPACTO 50MM TIGRE 27950345,12,4094,3
62730,PLAFON PLASTICO E27 BRANCO TASCHIBRA 7897079006711,12,1968,1
62692,PORTA GRELHA QUADRADO PVC 150MM TIGRE 27591183,12,3991,1
62770,UNIAO PVC SOLDAVEL 85MM TIGRE 22220853,12,1247,1
62736,SIFAO SANFONADO C/ COPO BRANCO ASTRA SSUC,12,3369,10
62769,"TE PVC SOLDAVEL BUCHA LATAO 25MMX3/4"" AMANCO 11844",12,4089,1
63275,"CONDULETE ALUMINIO TIPO C 1"" C/ ROSCA TRAMONTINA 56101/303",12,4159,5
63291,MINIDISJUNTOR BIPOLAR 10A MDW-C10-2 WEG 10076407,12,3460,2
63300,DISJUNTOR TRIPOLAR 18A MPW18-3-U010 WEG 12429372,0,4020,1
63289,MINIDISJUNTOR BIPOLAR 4A MDW-C4-2 WEG 10076391,12,290,2
63176,REGISTRO PVC ESFERA SOLDAVEL COMPACTO 25MM TIGRE 27950310,12,4151,1
62955,"CURVA PVC 90° ELETRODUTO ROSCAVEL CURTA 1/2"" TIGRE 33101856",12,4042,2
63129,FECHADURA EXTERNA 40MM ESPELHO ZAMAC CONCEPT PADO 401E,12,4169,11
63144,RESISTENCIA TUBULAR 4000W 220V FRAELLIO CF-213,12,872,1
59482,FUSIVEL FNH1-250K-A WEG 10809489,12,4020,1
59376,CONEXAO RETA 10MM ROYCE RC451134,12,4170,5
59377,CONEXAO 90° 10MM ROYCE RC450244,12,2499,4
59374,CONEXAO RETA 10MM ROYCE RC451174,12,1082,5
59375,CONEXAO 45° 10MM ROYCE RC450175,12,57,3
59378,CONEXAO 90° 8MM ROYCE RC450210,12,3415,8
59401,"TORNEIRA PLASTICO LAVATORIO 1/2"" LORENZETTI 1194F34",12,3290,3
60126,TERMINAL PRE ISOLADO ILHOS TUBULAR AMARELO 6MM INTELLI TI-6-12,12,2270,400
59896,MOLA HIDRAULICA AEREA LAFONTE 1023,12,1352,1
59604,PLACA CEGA 4X4 BRANCO MILLENIUM MEC-TRONIC 22010,12,4171,5
59795,"TE PVC IRRIGA DERIVACAO 50X1"" TIGRE 34772690",12,4120,6
59841,ANEL JD L152433,12,1584,12
59794,TE PVC IRRIGA REDUCAO SOLDAVEL 75X50MM TIGRE 34808228,12,1247,3
59063,CABO CONECTOR YG2A14-020VB3XLEAX SICK 2095895,12,4009,19
59276,"VALVULA LAVATORIO S/ LADRAO 7/8"" TIGRE 26916909",12,872,3
59170,REPARO VALVULA HYDRA DECA 4686325,12,4172,2
59215,DISJUNTOR TRIPOLAR 40A MPW40-3-U040 WEG 12382551,0,901,2
58737,PLUGUE TOMADA MACHO 2P+T 200/240V 16A AZUL SOPRANO 05166307644,12,4173,6
58738,PLUGUE TOMADA MACHO 3P+T 200/240V 32A AZUL SOPRANO 05166427944,12,650,2
59312,CONEXAO 90° 8MM ROYCE RC450186,12,206,5
59313,CONEXAO 90° 6MM ROYCE RC450183,12,314,5
59310,CONEXAO 45° 8MM ROYCE RC450009,12,689,1
59311,CONEXAO 90° 10MM ROYCE RC450189,12,4174,2
59372,CONEXAO 90° 12MM ROYCE RC451125,12,519,5
59373,CONEXAO 45° 10MM ROYCE RC451212,12,4175,5
59370,CONEXAO 90° 8MM ROYCE RC450173,12,2862,3
59371,CONEXAO 90° 10MM ROYCE RC450176,12,950,5
59309,CONEXAO RETA 8MM ROYCE RC450208,12,2226,1
59301,CONEXAO RETA 12MM ROYCE RC450902,12,1702,2
59303,CONEXAO 90° 6MM ROYCE RC450169,12,1183,5
59297,LAMPADA BULBO LED BIVOLT 20W E27 EMPALUX AL20662,12,4176,21
59300,CONEXAO 90° 12MM ROYCE RC450901,12,1037,5
59307,CONEXAO 90° 10MM ROYCE RC450213,12,750,5
59308,CONEXAO 90° 6MM ROYCE RC450207,12,749,5
59304,CONEXAO 90° 10MM ROYCE RC450136,12,721,5
59306,CONEXAO RETA 10MM ROYCE RC450134,12,227,4
61029,INTERRUPTOR BIPOLAR 10A MARGIRIUS CS301C,12,1217,1
61059,RESISTENCIA ALETADA 830MM 220V RESILONDRI EST180,12,1551,1
60985,TELA ACO INOX 304 MALHA 8 X FIO BWG 22 X 1.0MT,1,4177,2
60895,"CONECTOR BOX RETO 3/4"" INCA 0025",12,4178,17
60898,TRILHO DIM 35MM 1MT GOMES 6771,12,651,1
61335,FECHADURA EXTERNA 40MM ESPELHO ZAMAC VIC PADO 929-80E,12,3986,1
61393,MODULO SAIDA CONTROLLIX CC ROCKWEL 1756-OB32,12,4179,2
61394,MODULO 8 SAIDA  ROCKWEL 1756-OF8H,12,873,1
61392,MODULO ENTRADA CONTROLLIX CC ROCKWEL 1756-IB32,12,4179,2
60197,CONTROLADOR DXH260V500C0 CONELA 100923,12,1840,12
60389,"REGISTRO ESFERA 1.1/2"" DECA 1552B112",12,4143,3
60267,TINTA PRIMER VERDE 900ML BITZER AAAPR010001,0,3456,2
60824,TOMADA 2P+T 10A 250V S/ PLACA HORIZONTAL PRETO PADRAO WEG 13329376,12,4047,4
60887,FITA VEDA ROSCA 18X25MT PLASTIFLUOR 10107303,12,4180,14
60822,INTERRUPTOR SIMPLES 1 TECLA 10A 250V S/ PLACA PRETO PADRAO WEG 13327812,12,870,10
60784,QUADRO SOBREPOR TRIFASICO BARRAMENTO OPCAO QDSTBR16DIN,12,2314,2
60786,CONTACTOR CWM18-10-30V26 WEG 10045410,12,787,2
64026,PROMOTOR ADERENCIA PLASTICOS 900ML ANJO 001201-23,0,4181,9
66507,TINTA SPRAY MULTIUSO AMARELO JOHN DEERE 300ML COLORGIN 1725,12,4088,29
66470,REATOR ELETRONICO 2X32W 220V PHILIPS 913711126601,12,4060,4
66584,TERMINAL TERMOPLASTICO FISIVEL SIEMENS 8WA1011--1SF12,12,627,23
66563,SENSOR ELETROMAGNETICO 32 - 200MM FLUIR CS100,12,121,1
66345,FUSIVEL FNH1-63K-A WEG 10806688,12,3503,6
66189,REFLETOR LED BIVOLT 50W EMPALUX RL35035,12,4182,8
66668,SENSOR PRESENCA SOBREPOR MARGIRIUS 11245,12,2422,3
66602,PLUGUE TOMADA MACHO 3P+T 380/420V 16A VERMELHO SOPRANO 05166407644,12,4173,3
66591,TOMADA SOBREPOR 3P+T 32A 220/24V AZUL SOPRANO 05169420944,12,870,2
66600,REDUCAO PVC IRRIGA SOLDAVEL 75X50MM TIGRE 34455023,12,1357,11
66603,TOMADA EMBUTIR 3P+T 380/420V 16A VERMELHO SOPRANO 05168404644,12,4173,6
66607,TOMADA SOBREPOR 3P+T 380/420V 16A VERMELHO SOPRANO 05169400644,12,4172,2
66061,"CAIXA PVC EMBUTIR 4""X2"" TRAMONTINA 57500/001",12,650,7
66078,TAMPA LISA ELETROCALHA 150X100 G F CEMAR 937664,12,1527,11
66079,"CONECTOR MACHO RETO 1"" TRAMONTINA 56126/023",12,735,1
66081,"SAIDA VERTICAL ELETROCALHA 1"" CEMAR 938637",12,4183,239
66082,"SAIDA VERTICAL ELETROCALHA 2"" CEMAR 938640",12,4184,250
66083,"SAIDA VERTICAL ELETROCALHA 1.1/4"" CEMAR 938638",12,4185,30
66097,"BUCHA ALUMINIO 3/4"" TRAMONTINA 56134/003",12,2722,16
67530,LAMPADA FLUORESCENTE UV ACTINICA MATA INSETO 40W T8 LUCMAT 40WBL,12,4186,2
67568,"CONEXAO RETA 08 X 1/2"" BEL AIR SPCB804",12,1464,7
67421,"PRENSA CABO ALUMINIO 1"" MELFLEX MUEMFW/A-3N",12,4048,30
67418,MODULO DISTRIBUICAO MS6-FRM-1/2 FESTO 529853,12,1440,1
67173,FUSIVEL FNH000-40K-A WEG 13737107,12,4020,6
67069,"DOBRADICA BOCA LOBO 3 X 3/4"" AGROBOI 015506",12,186,6
67162,FUSIVEL VIDRO 6 X 30MM 15 AMP FUSIBRAS 333475,12,1895,4
67315,ANEL BORRACHA P/FLEXIVEL 3/4 BLUKIT 101706,12,563,100
67744,LAMPADA LED 24V 21W 1141 AUTOPOLI AP1208,12,4187,2
67680,NIVELADOR PISO CUNHA AZUL 50UN PORTOBELLO 17760,0,732,233
67639,"CONEXAO RETA 12 X 1/4"" BEL AIR SPCB1202",12,634,19
67637,CONEXAO TEE 12MM BEL AIR SPEB12,12,800,6
67657,PISO PORCELANATO SUPERQUADRA CONHAQUE 15X60CM PORTOBELLO 28163E,12,4188,47
67679,NIVELADOR PISO CLIPS BRANCO 100UN PORTOBELLO 17759,17,1382,6
67654,FECHO CONCHA S/ CHAVE 152MM PRETO ALUMICONTE FEC200,12,4018,1
66821,"TAMPAO CONDULETE ALUMINIO 3/4"" TRAMONTINA 56114/052",12,4059,42
66820,"TAMPAO CONDULETE PVC 1"" TRAMONTINA 56114/053",12,1988,16
66825,"LUVA ZINCADA 1"" ELECON 006030",12,3759,49
66823,"CURVA PRE ZINCADA 90º 1"" ELECON 002271",12,4015,2
66818,"CONECTOR CONDULETE MULTIPLO 3/4"" C/ ROSCA TRAMONTINA 56251/052",12,1640,3
66817,"CONDULETE ALUMINIO TIPO X 1"" C/ ROSCA TRAMONTINA 56200/023",12,4159,10
66957,RELE FOTOELETRONICO 1000W MARGIRIUS 13626,12,4072,13
67005,SENSOR PRESENCA SOBREPOR MARGIRIUS 17283,12,4072,1
66949,REFLETOR LED BIVOLT 100W EMPALUX RL31005,12,4189,10
66945,CHAVE BOIA SUPERIOR 15A MARGIRIUS CB1008,12,16,1
66900,"TORNEIRA INOX PAREDE COZINHA 1/2"" - 3/4"" TRIO DOCOL 00512306",12,4140,2
66902,"ACABAMENTO INOX REGISTRO 1/2"" 3/4"" 1"" CITY DOCOL 00877106",12,3164,5
66914,BUCHA PLASTICA FIXACAO DIVIPLUS 6MM,12,4190,383
64580,PLACA STARA 6424-1916,12,83,37
64573,SUPORTE C/ BARRA 16MM NEUTRO CEMAR 928051,14,3993,1
64643,BUCHA PVC REDUCAO SOLDAVEL 50MMX20MM TIGRE 22076892,12,4191,1
64466,DISJUNTOR TRIPOLAR 40A MPW40-3-U004 WEG 12428112,0,517,4
64536,LAMPADA TUBULAR LED BIVOLT 20W G13 EMPALUX TL20316,12,4192,14
64468,DISJUNTOR TRIPOLAR 40A MPW40-3-D063 WEG 12428115,0,1022,9
64807,CAPACITOR 4.0 UFX250V CONTROL 563,12,4144,38
64816,DISJUNTOR BIPOLAR 40A SHB-H SOPRANO 05121104021,12,1865,1
64860,TERMINAL SOQUETE TTD FEMEA DEUTSCH 1062-16-0122,12,4193,52
64806,TERMOPAR TIPO J 8X1000 MM S/ MOLA S/ BAIONETA TECNOPAR TJ00134-E1,12,1390,5
64684,PONTE RETIFICADORA 440V WEG 10017188,12,901,2
64144,TAMPA TERMINAL D-ST 2.5 PHOENIX CONTACT 3030417,12,4166,60
64145,LAMPADA COMPACTA ESPIRAL 220V 85W E40 EMPALUX FS28546,12,872,1
64142,FONTE TRIO-PS-2G/1AC/24DC/10 PHOENIX CONTACT 2903149,12,4135,2
64143,BORNE PT 2.5 PHOENIX CONTACT 3209510,12,4166,40
64216,ISOLADOR ROSCA MECANICA 200MM PARATEC PRT-215,12,1192,23
64150,BORNE PLC-RPT- 24DC/21 PHOENIX CONTACT 2900299,12,4166,2
64156,"FERROLHO PORTA CADEADO 6"" ROCHA 471",12,4194,1
64036,CONECTOR RAINHA DAS SETE ETE8797,14,2982,35
64035,CONECTOR RAINHA DAS SETE ETE6797,14,2982,47
64374,TAMPA TERMINAL D-ST 4 PHOENIX CONTACT 3030420,12,1601,100
64332,LAMPADA BULBO LED BIVOLT 50W E27 EMPALUX AL50662,12,4195,23
64373,BORNE PT 4-HESI 5X20 PHOENIX CONTACT 3211861,12,4166,50
64451,DISJUNTOR TRIPOLAR 40A MPW40-3-U016 WEG 12428128,0,901,1
64452,DISJUNTOR TRIPOLAR 40A MPW40-3-U010 WEG 12428117,0,787,3
64449,CONTACTOR CWM40-00-30V26 WEG 10045506,12,787,3
64313,CONTACTOR CWM12-10-30V26 WEG 10045405,12,290,2
64227,SENSOR BAIONETA Ø 8.0 X 2.0MT MATISA 313020,12,1519,2
64217,"BASE REGISTRO PRESSAO 3/4"" DECA 4416202",12,4017,2
64305,"FIO REDONDO 6"" 152MM CHAPA 1.20 ROCHA 23",12,1988,1
64302,JOELHO PVC 45° ESGOTO 40MM MULTILIT 11237,12,4094,17
65600,MUFLA POLIMERICA 35KV 50 A 185MM TPK 351-E,12,434,3
65659,LAMPADA 24V 21W 67 LED BRANCO AUTOPOLI AP330,12,2054,16
65660,LAMPADA 12V 21W 1034 LED VERMELHA AUTOPOLI AP1292,12,1999,16
65462,RELE SOBRECARGA 15 A 23AMP RW27-1D3-U023 WEG 10452205,12,290,2
65460,BOTOEIRA TALHA GUINCHO DE COLUNA BRASILTEC 1013101,12,24,1
65461,RELE SOBRECARGA 7 A 10AMP RW17-1D3-U010 WEG 10045645,12,4112,1
65544,TAG INTELIGENTE SOLINFTEC 0320800074,14,1046,9
65559,"CAIXA COND ALUM TIPO T 1/2"" C/ ROSCA S/ TAMPA WETZEL E002070021",12,4159,10
65881,MODULO DIGITAL 32 PONTOS COMPACTLOGIX ROCKWELL 1769-OB32,12,815,2
65973,TERMINAL FIO OLHAL FURO 8MM FIO 16MM AZ INTELLI TPT-16-8,12,1701,56
65796,JOELHO PVC 45° ESGOTO 200MM TIGRE 26212030,12,4070,3
65804,FUSIVEL NH AR FNH00-20K-A WEG 10687494,12,4112,3
65245,FIXADOR CAL 150ML PINTAFIX 35761481,0,4196,10
65001,LED DRIVER 24W OPUS,12,4116,11
65116,REDUCAO PVC EXCENTRICA SOLDAVEL 150MMX100MM TIGRE 29587647,12,4129,3
65444,BLOCO CONTATO 1NA P/ BOTAO M20/P20 METALTEX M20-1A,12,1190,11
65445,BLOCO CONTATO 1NF P/ BOTAO M20/P20 METALTEX M20-1B,12,1189,12
65428,BOBINA BE6 GMO 220V BRAHMA 18811001,12,494,8
65429,VALVULA SOLENOIDE E6GSRP10 GMO BRAHMA 13762002,12,611,1
65385,LUVA PVC CORRER 28MM AQUATHERM TIGRE 22851357,12,4008,1
65327,FUSIVEL FNH00-100K-A WEG 10707110,12,3028,22
65316,"ADAPTADOR PVC IRRIGA 75MMX3"" TIGRE 34801754",12,1357,12
65361,VALVULA 5/2 VIAS NORGREN V60A513A-A2000,12,1519,6
46142,BUCHA PLASTICA FIXACAO 8MM C/ ANEL VONDER 2894108089,12,563,37
46006,SIFAO AJUSTAVEL MULTIUSO 66CM TIGRE 100002332,12,693,1
46020,ANEL VEDACAO VASO SANITARIO CENSI 7490,12,3436,27
46628,VALVULA SOLENOIDE 12V PARKER 7600-022-20TH,12,1413,1
46734,MODULO TOMADA 2P+T 20A 250V BRANCO SIENA ALUMBRA 6088,12,4047,3
46551,PLACA CEGA 4X2 BRANCO SIENA ALUMBRA 6407,12,4040,8
46552,PLACA CEGA 4X4 BRANCO SIENA ALUMBRA 6490,12,4133,9
46553,LAMPADA TUBULAR FLUORESCENTE BIVOLT 28W T5 OSRAM 4008321335586,12,4197,8
45516,ESPACADOR PISO (CRUZETA) 2MM,12,4027,1
45554,SOFT-STARTER ABB 1SFA896111R7000,0,395,1
45294,"LUVA PVC SOLDAVEL 4"" TIGRE 20122064",12,4129,1
45443,"LUVA PVC SOLDAVEL LATAO 20X1/2"" TIGRE 35247785",12,4118,5
45059,PREGO C/ CABECA 8X8,3,4198,0,848
45135,"REDUCAO JD MANGUEIRA 2"" X 2.14 X 110MM 48802",12,4199,5
44877,ANEL EMENDA CANO 100MM TIGRE 37031003,12,121,10
45175,CURVA PVC 90° SOLDAVEL 110MM TIGRE 22121030,12,3997,1
45142,ARANDELA ALUMINIO TARTARUGA C/ GRADE E27 RELUZ 202G,12,393,1
45738,LUVA PVC REDUCAO SOLDAVEL 25MMX20MM TIGRE 22186663,12,4059,65
45815,LAMPADA COMPACTA FLUORESCENTE BIVOLT 36W 2G11 OUROLUX 01415,12,4013,1
45797,QUADRO COMANDO 350X250X140MM OPCAO CM352514,12,4200,1
46875,DISJUNTOR UNIPOLAR NEMA (UL) TQC1220 20AMP,12,4112,1
49638,LAMPADA TUBULAR FLUORESCENTE BIVOLT 110W G13 OSRAM 7002901,12,4201,10
49438,MANOPLA ROTATIVA SCHGV7AP04 TELEMECANIQUE 61794,12,4202,6
49675,FITA ISOLANTE CINZA 19X10MT DECORLUX FI0104,12,156,1
49437,CONECTOR MICRO TOMADA 22 2CONTATO+TERRA 0200000138,12,627,23
49223,BUCHA PLASTICA FIXACAO 10MM C/ ANEL VONDER 2894100010,12,2519,8
49005,PREGO C/ CABECA 16X24,3,11,1
49279,TE PVC REDUCAO SOLDAVEL 32X25MM TIGRE 22216767,12,3996,1
49436,BLOCO CONTATO TELEMECANIQUE 056690,12,3774,1
50232,CONTACTOR CWM25-10-30V26 WEG 10045420,12,4,32
50235,CONTACTOR CWM95-11-30V26 WEG 10045441,12,1551,5
50110,PREGO C/ CABECA 16X21,3,4203,1
50192,TINTA SPRAY MULTIUSO ALUMINIO 400ML EUCATEX 7710097.71,12,1559,2
50244,POSTE BORNES SIEMENS 8WA1 808,12,787,6
50258,ELO FUSIVEL 1H BIFUSE 00053,12,632,37
49851,LAMPADA BULBO LED BIVOLT 15W E27 EMPALUX AL15362,12,4012,4
50055,PLUGUE MACHO 2P+T 16A 380/440V VERMELHO STECK N3079,12,4133,2
50033,INTERRUPTOR ABB 1SCA105798R1001,12,873,10
47437,LAMPADA 24V 21W 1034 LED VERMELHO AUTOPOLI AP295,12,1114,1
47174,CAIXA PVC PASSAGEM ELETRICA 15X15CM TIGRE 10163766,12,1242,1
47118,TERMINAL PRE-ISOLADO OLHAL 16MM AZUL INTELLI TPT-16-6,12,4142,37
47141,FECHADURA EXTERNA 55MM ESPELHO ZAMAC INOX ALIANCA 3600/13FX,12,2782,3
47159,"ISOLADOR EPOXI 30X50X1/4"" LUKMA 57016",12,14,6
47127,DISJUNTOR TRIPOLAR 40A MPW40-3-U020 WEG 12428129,0,1165,3
47128,DISJUNTOR TRIPOLAR 40A MPW40-3-U032 WEG 12428131,0,787,3
48122,TOMADA DUPLA 2P+T 10A 250V C/ PLACA HORIZONTAL BRANCO MILLENIUM MEC-TRONIC 39049,12,4204,5
48808,BOBINA SOLENOIDE IMP WK GRANDE 24VCC 9W,12,4205,6
48458,CONECTOR BORNE BTWP2.5-CZ WEG 10261734,12,424,77
48716,BENDIX ZEN ZEN1562,12,1584,1
48029,SOLUCAO PREPARADORA 1LT TIGRE 54010001,12,4206,18
47460,INTERRUPTOR LIMITE 1NC + 1NO TELEMECANIQUE XCKS141,12,4029,6
42461,MANTA ASFALTICA FITA 20CMX10M,16,4046,13
42352,TAMPA PVC INTERRUPTOR CONDULETE TIGRE 36005491,12,650,79
42299,SOFT-STARTER BRSSW070045T5SZ WEG 10194173,0,1376,2
42187,DISJUNTOR MONOPOLAR 20A SHB-GII SOPRANO 05121002011,12,4207,2
42297,RELE SOBRECARGA 50 A 63AMP RW67-2D3-U063 WEG 10452218,12,4208,4
42298,SOFT-STARTER SSW070030T5SZ WEG 10194172,0,4209,2
43189,"LUVA GALVANIZADO ROSCAVEL 3"" - 80MM 270 TUPY 1231012",12,4210,1
43349,"TE PVC SOLDAVEL BUCHA LATAO 20MMX1/2"" TIGRE 35288350",12,4070,130
42796,CABO PP 4X16MM,1,1343,9
42764,LAMPADA TUBULAR METALICA BIVOLT 1000W E40 DEMAPE 91813001100,12,658,1
42906,PISO PORCELANATO STUDIO HD 30CM X 90CM,12,4211,4,08
41762,TERMINAL PRE ISOLADO ILHOS TUBULAR CINZA 4MM INTELLI TI-4-12,12,1022,24
41364,"LUVA PVC 3"" ELETRODUTO ROSCAVEL TIGRE 33072015",12,4129,6
41255,"LUVA PVC SOLDAVEL LATAO 32X1"" TIGRE 35267867",12,634,2
41394,TAMPA BORNE TF-BTWP 2.5-10 WEG 10261763,12,16,100
41776,PLACA 6 MODULOS 4X4 VERTICAL BRANCO SIENA ALUMBRA 6433,12,4212,85
41777,PLACA 2 MODULOS 4X4 HORIZONTAL BRANCO SIENA ALUMBRA 6411,12,693,2
41830,BUCHA PVC REDUCAO SOLDAVEL 110MMX60MM TIGRE 22077520,12,4094,2
41775,PLACA 3 MODULOS 4X2 HORIZONTAL BRANCO SIENA ALUMBRA 6403,12,4047,5
41771,MODULO INTERRUPTOR INTERMEDIARIO 10A 250V BRANCO SIENA ALUMBRA 6055,12,2099,5
41774,PLACA 1 MODULO 4X2 HORIZONTAL BRANCO SIENA ALUMBRA 6400,12,4116,21
44108,LAMPADA HALOGENA PAR 38 127V 100W E27 GOLDEN 1438,12,4012,5
44297,LUVA PVC REDUCAO SOLDAVEL 50MMX25MM TIGRE 22186906,12,2314,9
44191,JOELHO PVC 90° ESGOTO 75MM TIGRE 26240751,12,4086,20
44570,SIFAO SANFONADO UNIVERSAL BRANCO 633MM ASTRA SSUM/CN,12,4106,2
44679,"DOBRADICA PORTA 3.1/2"" - 88X57MM CHAPA 1.20 3UN ROCHA 1201",12,4091,4
44546,"ADAPTADOR PVC SOLDAVEL 50MMX1.1/2"" TIGRE 22027956",12,4094,2
44559,TUBO LIGACAO FLEXIVEL CROMADO CENSI 7289,12,4092,1
44555,ASSENTO SANITARIO BRANCO MONTE CARLO DECA AP81617,12,4192,1
43661,RESISTENCIA CHUVEIRO DUCHA ADVANCE 6400WX220V LORENZETTI 3055P,12,393,3
43870,CURVA PVC 90° IRRIGA SOLDAVEL 50MM TIGRE 34803501,12,4086,6
43601,ADAPTADOR PVC SOLDAVEL AJUSTAVEL ANEL 25MM TIGRE 22002457,12,4133,2
43493,TINTA ESM SINT AM JD 3.6LT ANJO 025065-27,19,3994,2
44045,"ADAPTADOR PVC IRRIGA 50MMX1.1/2"" AMANCO 10708",12,4118,39
44046,"ADAPTADOR PVC IRRIGA 75X2.1/2"" TIGRE 34652767",12,4118,37
44051,LUVA PVC CORRER IRRIGA 50MM TIGRE 34336032,12,4120,3
44030,LAMPADA BULBO LED BIVOLT 9W E27 EMPALUX AL09562,12,4173,40
43877,"ADAPTADOR PVC IRRIGA 75MMX3"" TIGRE 34800758",12,4089,1
43878,"TUBO PVC IRRIGA SUBIDA 1"" 50CM TIGRE 34475202",12,2782,7
43876,CAP PVC SOLDAVEL IRRIGA 50MM TIGRE 34731969,12,3251,1
44029,LAMPADA HOLOGENA 127V E27 PAR 38 100W,12,1517,5
43935,CAPACITOR 10 UF/250V AC,12,4134,11
43985,"JOELHO PVC 90° SOLDAVEL BUCHA LATAO 25MMX1/2"" TIGRE 35227822",12,4105,23
50288,CAPACITOR 25 UF/440V AC,12,395,3
56438,LUVA PVC SOLDAVEL IRRIGA LF 75MM TIGRE 34805750,12,4089,3
56513,FUSIVEL JD 57M8964,0,62,1
56479,INVERSOR CFW500C16P0T4DB20 WEG 12105969,12,4213,1
56176,MINIDISJUNTOR TRIPOLAR 63A MDW-C63-3 WEG 10076465,12,550,5
56281,"CONECTOR MACHO GIRATORIO 1.1/4"" TECNOFLEX CTMGVZNB03175",12,4015,29
56810,BOIA NIVEL SENSOR 1.5MT ANAUGER 50992,12,462,3
57010,ESPACADOR PISO 2.0MM 100UN VONDER 6846020100,17,4034,1
56586,TUBO SOFT NYLON 8MM SMC TS0806W-100,1,1659,100
56694,PISO ECO PATINA HD BE HARD RET PORTINARI 20X120CM,9,4211,11,97
56699,"TORNEIRA PLASTICA BEBEDOURO 3/8"" HERC 1001",12,4151,8
56668,REFLETOR LED 100W AVANT 259601373,12,1517,2
55027,SENSOR FOTOELETRICO VTE180-2P42442 SICK 6041807,12,976,12
55049,LUVA PVC REDUCAO SOLDAVEL 50X32MM VIQUA 2030404,12,2703,3
55302,VEDA JD CQM20074,0,2657,2
54859,"LUVA GALVANIZADO ROSCAVEL 1"" H-MECH 8070",12,4132,4
54992,TE PVC ESGOTO REDUCAO 100X75MM TIGRE 26367476,12,4096,5
55688,"TE GALVANIZADO 45° 2.1/2"" - 65MM 165 TUPY 1254011",12,4214,16
55956,LAMPADA COMPACTA 26W 127V 4 PINOS AVANT CFLNI-4P-2U-NE-26W,12,4215,10
55366,REGISTRO PVC ESFERA SOLDAVEL 75MM VIQUA 2010107,12,1247,3
57958,REATOR ELETRONICO 2X28W 220V PHILIPS 913711127301,12,4014,20
58011,"CONDULETE ALUMINIO TIPO C 3/4"" S/ TAMPA C/ ROSCA TRAMONTINA 56101/302",12,4216,9
58012,"CONDULETE ALUMINIO TIPO E 3/4"" C/ ROSCA TRAMONTINA 56102/302",12,4183,5
58441,TE PVC ESGOTO 100X100MM TIGRE 26367484,12,4051,3
58484,CONECTOR PERFURANTE INTELLI CDP-70,12,1344,2
58029,"TAMPA VERTICAL CONDULETE ALUMINIO 1/2"" - 3/4"" TRAMONTINA 56117/036",12,4217,3
57123,"CONECTOR 1/4"" X 5/16"" HALTBAR 0314-B",12,4218,3
57158,SILICONE INCOLOR 250GR ORBI 6400,20,1118,5
57024,LAMPADA FLUORESCENTE CIRCULAR 22W BASFORT 8381,12,4027,7
57088,FECHADURA SOBREPOR 50MM ZAMAC CONCEPT PADO 525-80,12,3986,5
57345,FECHADURA SERRALHEIRO 29MM INOX SOPRANO 03001055018,12,3986,1
57530,REJUNTE PRIME GRAFITE 1.5KG PORTOBELLO 25505,0,4188,15
57324,"TORNEIRA ESFERA 1/2"" LORENZETTI 1130C12",12,4034,1
52869,ENGATE PVC FLEXIVEL 50CM ASTRA EN50,12,4219,1
52759,TAMPA TIGRE TOMADA CONDULETE 36005890,12,4055,6
52784,TAMPINHA TIGRE CONDULETE 36005327,12,3526,6
53118,ARANDELA VR QUADRADA DECOR 5503,12,4011,7
53143,RELE MKB MKB3L-5VCC,12,1134,10
52440,"CAIXA COND ALUM TIPO E 1/2"" C/ ROSCA C/ TAMPA WETZEL E002030020",12,3920,4
53364,TE PVC IRRIGACAO 50MM VIQUA 2090631,12,4065,1
53365,CURVA PVC IRRIGACAO 90º 50MM VIQUA 2060303,12,4096,29
53401,THINNER LIMPEZA 5LT 2750 ANJO 000081-28,19,4220,21
50996,QUADRO COMANDO 500X400X250MM CEMAR 902314,12,4124,2
50977,REGISTRO PVC ESFERA SOLDAVEL IRRIGA 75MM TIGRE 34811130,12,3986,2
51176,CURVA PVC SOLDAVEL 90° 32MM TIGRE 22120328,12,872,2
50565,"UNIAO PVC INTERNA 2"" AMANCO 11861",12,4094,4
50569,BLOCO CONTATO BC01FCSW WEG 12891186,12,1409,9
51668,CABO FLEXIVEL AMARELO 0.75MM,1,2202,70
51638,CAPACITOR 12 UF/250V AC,12,4134,2
51755,MODULO PLUG ALLEN BRADLEY 2080-IF4,12,1055,1
51756,MODULO EXPANSAO ALLEN-BRADLEY 2085-IQ16,12,1055,1
51721,CABO FLEXIVEL CINZA 0.75MM,1,2202,70
51557,BLOCO CONTATO SIEMENS 3RH1911-1FA11,12,3028,2
51321,VALVULA REGULADORA FLUXO UNIDIRECIONAL GRXA1/8X8MM,12,3505,6
51253,"SAIDA FINAL PERFILADO ELETRODUTO 3/4"" A FOGO",12,54,49
51306,VALVULA 5/2 VIAS NORGREN V60A513A-A213C,12,1409,6
51420,"CAIXA COND ALUM TIPO LR 1/2"" C/ ROSCA C/ TAMPA WETZEL E002060020",12,3920,4
51556,BLOCO CONTATO SIEMENS 3RH1911-1FA22,12,3028,1
53411,THINNER DILUENTE 5LT 5000 ANJO 000086-28,19,4221,4
54044,TERMINAL FIO OLHAL FURO 10MM FIO 6MM AM INTELLI TP6-10,12,2422,63
